,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Valence,Tempo,Duration_ms,Stream
18828,0.744,0.619,-9.805,0.039,0.598,0.00372,0.641,112.997,188387.0,518264885.0
18829,0.509,0.0167,-24.639,0.115,0.979,2.72e-05,0.229,207.97,175961.0,332692745.0
18830,0.817,0.551,-9.33,0.133,0.865,0.000151,0.142,109.966,123884.0,304990293.0
18831,0.742,0.546,-7.694,0.0315,0.172,0.38,0.868,104.996,260520.0,165137692.0
18832,0.93,0.611,-4.406,0.0415,0.593,0.00124,0.695,112.127,178352.0,372675024.0
18833,0.739,0.491,-11.515,0.027,0.791,0.0366,0.707,111.008,228922.0,83964366.0
18834,0.75,0.585,-7.576,0.0285,0.049,0.00552,0.584,102.331,159595.0,191844554.0
18835,0.839,0.473,-7.835,0.0607,0.641,0.000459,0.0644,98.732,135016.0,158873579.0
18836,0.649,0.428,-4.584,0.0313,0.766,0.00294,0.514,77.057,127040.0,75364938.0
18837,0.759,0.436,-11.233,0.0419,0.33,0.0113,0.782,94.03,185307.0,104279870.0
18838,0.836,0.826,-2.66,0.0461,0.213,6.03e-06,0.579,102.025,197101.0,295999870.0
18839,0.799,0.69,-7.252,0.1,0.282,0.001,0.682,106.034,352442.0,187334236.0
18840,0.862,0.664,-7.271,0.0482,0.323,3.99e-05,0.826,93.01,151373.0,3276962.0
18841,0.842,0.709,-5.219,0.282,0.309,0.0,0.782,90.965,185934.0,13210751.0
18842,0.816,0.726,-5.334,0.267,0.48,1.41e-06,0.707,175.933,204809.0,74751023.0
18843,0.644,0.673,-6.062,0.239,0.283,2.87e-05,0.581,95.085,323720.0,1754394.0
18844,0.909,0.563,-5.74,0.358,0.262,0.0,0.514,140.071,185000.0,2680790.0
18845,0.79,0.569,-6.85,0.0454,0.0377,0.000105,0.54,122.031,242373.0,336992.0
18846,0.896,0.818,-5.666,0.191,0.0804,0.0,0.804,90.013,205333.0,694942.0
18847,0.742,0.691,-5.475,0.12,0.404,0.0,0.89,166.0,231325.0,2068602.0
18848,0.808,0.617,-9.32,0.442,0.113,0.0,0.632,149.962,166400.0,369544416.0
18849,0.935,0.552,-9.373,0.335,0.111,0.0,0.615,99.993,145627.0,484852354.0
18850,0.884,0.445,-10.58,0.418,0.222,0.0,0.851,125.008,138427.0,201284332.0
18851,0.847,0.916,-5.757,0.222,0.101,0.000766,0.751,104.018,139038.0,25688591.0
18852,0.8,0.591,-8.808,0.271,0.111,0.0,0.747,117.003,210387.0,347019241.0
18853,0.952,0.29,-11.459,0.428,0.074,0.0,0.394,130.083,163385.0,125556755.0
18854,0.881,0.623,-9.662,0.119,0.257,1.5e-06,0.745,88.953,129547.0,230590565.0
18855,0.718,0.684,-5.16,0.248,0.0182,0.0,0.856,146.084,159452.0,51181340.0
18856,0.943,0.677,-6.033,0.246,0.165,0.0,0.616,112.001,145760.0,244865149.0
18857,0.76,0.539,-4.576,0.158,0.0066,0.0,0.0734,141.01,177045.0,1674242.0
18858,0.831,0.83,-4.329,0.0865,0.0802,1.77e-06,0.938,98.003,272463.0,30616733.0
18859,0.868,0.878,-3.294,0.038,0.0509,0.00052,0.899,112.987,232843.0,69366747.0
18860,0.744,0.696,-5.015,0.117,0.71,0.0,0.406,120.146,260493.0,85192553.0
18861,0.925,0.9,-4.361,0.143,0.355,0.00608,0.804,120.031,201500.0,141499375.0
18862,0.875,0.909,-3.558,0.076,0.14,0.00185,0.524,119.999,305526.0,115339643.0
18863,0.861,0.779,-6.081,0.1,0.264,0.0,0.758,97.008,175670.0,14437881.0
18864,0.752,0.748,-3.755,0.0895,0.289,0.0,0.497,115.01,295304.0,94739228.0
18865,0.696,0.601,-5.749,0.302,0.161,0.0,0.408,91.924,254413.0,207545544.0
18866,0.774,0.682,-4.099,0.126,0.0885,0.0,0.587,125.026,395667.0,42133354.0
18867,0.807,0.631,-4.883,0.111,0.407,0.0,0.126,129.902,213613.0,57850884.0
18868,0.784,0.734,-6.007,0.0553,0.25,0.0,0.668,98.053,212915.0,38640601.0
18869,0.761,0.477,-4.32,0.0514,0.805,0.0,0.967,112.276,208680.0,34316012.0
18870,0.633,0.812,-5.874,0.14,0.359,1.76e-06,0.954,167.105,178000.0,48388611.0
18871,0.688,0.525,-6.566,0.0623,0.455,0.0,0.717,76.398,155819.0,6176182.0
18872,0.597,0.74,-7.614,0.282,0.177,0.00024,0.883,173.392,164258.0,29000231.0
18873,0.76,0.754,-6.312,0.129,0.522,0.0,0.91,124.992,153344.0,19779763.0
18874,0.793,0.831,-6.038,0.287,0.469,1.46e-05,0.949,104.972,208891.0,23065416.0
18875,0.669,0.805,-5.032,0.11,0.392,0.0,0.889,131.147,189000.0,8895878.0
18876,0.759,0.637,-7.243,0.118,0.602,9.22e-06,0.933,128.532,143680.0,14432839.0
18877,0.839,0.928,-4.505,0.215,0.531,0.0,0.807,122.555,164690.0,15316135.0
18878,0.782,0.643,-4.956,0.0438,0.0136,0.0,0.627,114.994,250435.0,144527407.0
18879,0.754,0.633,-6.087,0.181,0.398,0.0,0.228,99.597,194400.0,12752714.0
18880,0.806,0.595,-6.166,0.246,0.138,0.0,0.677,82.492,187636.0,168118296.0
18881,0.612,0.661,-5.175,0.133,0.163,0.0,0.659,172.467,267130.0,79599896.0
18882,0.629,0.727,-4.387,0.0499,0.0647,0.0,0.132,149.978,230400.0,120762482.0
18883,0.769,0.611,-4.229,0.0601,0.12,0.0,0.548,149.949,169092.0,72346548.0
18884,0.615,0.529,-9.255,0.262,0.363,0.0,0.35,151.786,216711.0,94127991.0
18885,0.845,0.655,-5.137,0.0612,0.239,0.0,0.516,139.955,164571.0,83594327.0
18886,0.544,0.802,-4.534,0.326,0.0534,0.0,0.322,179.924,164000.0,119007150.0
18887,0.417,0.767,-3.31,0.193,0.0778,0.0,0.152,72.573,189600.0,169997779.0
18888,0.65,0.964,-1.329,0.0348,0.0538,0.0,0.836,120.008,217067.0,22315025.0
18889,0.681,0.749,-3.436,0.0701,0.158,0.0,0.676,150.039,218587.0,61191746.0
18890,0.857,0.7,-4.189,0.074,0.0411,0.0,0.773,93.997,205133.0,46862475.0
18891,0.4,0.663,-4.642,0.0712,0.426,0.0,0.41,169.772,237093.0,5878579.0
18892,0.545,0.803,-2.283,0.0526,0.0261,0.0,0.5,170.006,220920.0,66003485.0
18893,0.769,0.926,-1.627,0.0788,0.0127,0.0,0.551,100.034,195813.0,93876805.0
18894,0.786,0.572,-4.967,0.0399,0.282,0.0,0.539,91.977,212800.0,23477265.0
18895,0.914,0.516,-4.178,0.0918,0.131,0.0,0.702,119.969,195080.0,108493321.0
18896,0.634,0.78,-2.323,0.0963,0.0164,0.0,0.694,166.923,207053.0,32661380.0
18897,0.661,0.667,-3.875,0.0398,0.233,0.0,0.37,77.006,183293.0,13687019.0
18898,0.833,0.678,-3.711,0.141,0.464,0.0,0.576,109.969,171273.0,19830720.0
18899,0.831,0.75,-5.42,0.153,0.0188,0.0,0.662,139.979,183429.0,22581425.0
18900,0.868,0.748,-3.492,0.0951,0.29,3.93e-06,0.829,119.965,176000.0,13350140.0
18901,0.791,0.687,-6.279,0.104,0.00665,2.12e-06,0.513,130.154,190154.0,40499829.0
18902,0.59,0.559,-13.554,0.3,0.0264,0.0,0.678,94.648,200816.0,10980058.0
18903,0.708,0.672,-7.493,0.0582,0.322,0.0,0.399,93.886,160851.0,17778379.0
18904,0.837,0.575,-7.971,0.127,0.0361,7.23e-06,0.655,105.015,194857.0,29341378.0
18905,0.779,0.693,-6.033,0.0885,0.0832,0.0,0.469,150.019,147200.0,18192377.0
18906,0.576,0.889,-3.211,0.198,0.185,0.0,0.623,175.969,186410.0,30104278.0
18907,0.846,0.573,-6.005,0.0633,0.0437,0.0,0.553,134.144,154925.0,14431874.0
18908,0.716,0.946,-3.412,0.261,0.094,6.63e-05,0.587,139.943,200571.0,281935757.0
18909,0.673,0.706,-8.4,0.115,0.0603,2.75e-06,0.516,74.972,247608.0,167261707.0
18910,0.782,0.757,-6.504,0.0898,0.107,0.0,0.943,75.002,182400.0,125745223.0
18911,0.541,0.659,-6.061,0.0371,0.0564,3.19e-06,0.186,72.567,231724.0,3353278.0
18912,0.657,0.842,-5.26,0.068,0.0051,2.77e-06,0.594,74.995,227200.0,100270689.0
18913,0.792,0.875,-4.128,0.0378,0.0366,0.743,0.587,90.006,160667.0,14792904.0
18914,0.861,0.58,-7.571,0.0505,0.0172,1.06e-06,0.874,130.006,206769.0,94663784.0
18915,0.698,0.765,-4.562,0.291,0.169,0.0,0.589,84.94,216000.0,76374379.0
18916,0.752,0.539,-9.168,0.219,0.417,0.0,0.638,140.089,144000.0,45267425.0
18917,0.786,0.643,-8.851,0.0877,0.0664,1.26e-06,0.702,125.06,186240.0,76085200.0
18918,0.815,0.849,-4.704,0.114,0.0229,0.000176,0.685,106.035,133707.0,318748707.0
18919,0.843,0.39,-7.899,0.0846,0.178,0.0,0.495,129.972,160627.0,888027230.0
18920,0.881,0.782,-3.657,0.0803,0.06,0.0,0.774,142.119,160162.0,31301217.0
18921,0.607,0.851,-7.754,0.0364,0.623,0.351,0.479,168.049,188571.0,77246518.0
18922,0.839,0.454,-9.09,0.157,0.359,0.0,0.804,159.987,157500.0,119423321.0
18923,0.814,0.527,-7.001,0.328,0.179,0.000512,0.54,170.063,153733.0,127593735.0
18924,0.729,0.973,-2.761,0.0759,0.0424,0.205,0.687,124.957,207360.0,14107222.0
18925,0.924,0.584,-6.504,0.0981,0.0528,0.0,0.723,92.036,161613.0,16113403.0
18926,0.809,0.663,-6.589,0.239,0.207,0.000373,0.283,106.025,118120.0,3334346.0
18927,0.774,0.831,-4.672,0.0514,0.0701,2.21e-06,0.333,124.035,178408.0,17992255.0
18928,0.762,0.604,-5.296,0.11,0.114,0.0,0.847,168.007,97960.0,143988805.0
18929,0.815,0.518,-6.594,0.0897,0.223,0.0,0.877,151.891,177667.0,800582477.0
18930,0.756,0.394,-7.321,0.0956,0.945,0.0371,0.197,70.027,127055.0,51280387.0
18931,0.884,0.539,-6.389,0.208,0.239,0.0,0.776,85.008,146827.0,190133936.0
18932,0.394,0.327,-14.291,0.114,0.849,0.0,0.411,93.358,150320.0,50132292.0
18933,0.684,0.856,-2.676,0.0411,0.342,0.00728,0.343,117.027,139907.0,66783501.0
18934,0.482,0.837,-3.696,0.0639,0.385,0.0216,0.0787,91.968,150620.0,22513699.0
18935,0.704,0.478,-6.562,0.047,0.771,0.000516,0.42,128.789,133560.0,66951472.0
18936,0.42,0.391,-6.45,0.0291,0.955,0.641,0.132,100.021,75586.0,9546358.0
18937,0.787,0.735,-4.808,0.0857,0.331,4.09e-05,0.698,97.957,186050.0,48945723.0
18938,0.841,0.466,-8.386,0.203,0.065,0.0,0.744,110.056,162373.0,9838884.0
18939,0.701,0.787,-3.941,0.0855,0.27,0.0,0.904,180.027,171720.0,295291971.0
18940,0.811,0.797,-5.428,0.165,0.0617,0.0,0.541,97.988,171133.0,390077882.0
18941,0.803,0.499,-7.969,0.276,0.232,7.88e-05,0.507,167.939,153288.0,7633861.0
18942,0.618,0.698,-5.362,0.272,0.181,0.0,0.784,178.143,210958.0,55824581.0
18943,0.889,0.436,-9.576,0.172,0.0485,0.00129,0.411,92.998,147805.0,10419530.0
18944,0.791,0.682,-7.328,0.158,0.175,0.0,0.672,98.031,166851.0,333547467.0
18945,0.864,0.595,-5.513,0.0506,0.52,0.000817,0.758,119.077,151000.0,1338807.0
18946,0.709,0.612,-5.984,0.17,0.136,2.21e-05,0.427,82.5,197387.0,1052406.0
18947,0.755,0.565,-5.595,0.273,0.113,2.77e-05,0.407,177.941,215284.0,1505197.0
18948,0.572,0.579,-7.242,0.128,0.469,0.0,0.5,127.982,620696.0,71682526.0
18949,0.518,0.575,-10.454,0.0524,0.427,0.0,0.577,93.885,577819.0,211134081.0
18950,0.636,0.665,-5.172,0.0503,0.451,0.0,0.374,91.976,472174.0,77494250.0
18951,0.733,0.688,-5.458,0.0672,0.455,0.0,0.654,130.026,611077.0,155780831.0
18952,0.613,0.641,-9.841,0.188,0.703,0.0,0.803,93.805,471768.0,132773482.0
18953,0.725,0.622,-5.573,0.0438,0.579,0.0,0.356,119.985,600000.0,96301697.0
18954,0.739,0.636,-5.975,0.0737,0.257,0.0,0.442,142.055,682817.0,67665505.0
18955,0.727,0.585,-10.229,0.176,0.172,0.0,0.564,151.87,430296.0,130258967.0
18956,0.795,0.697,-4.276,0.31,0.0875,0.0,0.543,102.756,572039.0,108458585.0
18957,0.806,0.85,-5.558,0.0693,0.269,0.0,0.897,94.991,242526.0,64056052.0
18958,0.727,0.739,-3.805,0.0411,0.365,0.00137,0.533,93.005,145800.0,633128188.0
18959,0.579,0.596,-4.823,0.0561,0.436,0.0938,0.443,119.9,188369.0,491780587.0
18960,0.763,0.697,-5.735,0.0507,0.541,0.194,0.485,98.998,166643.0,145894161.0
18961,0.642,0.723,-6.149,0.243,0.58,0.000942,0.487,186.043,135480.0,131759981.0
18962,0.655,0.708,-6.403,0.141,0.568,0.00117,0.525,186.017,188093.0,44705204.0
18963,0.78,0.388,-9.357,0.0385,0.158,0.115,0.372,126.088,188920.0,3763984.0
18964,0.768,0.814,-6.086,0.189,0.359,0.000848,0.68,96.931,153400.0,1901385.0
18965,0.713,0.563,-4.459,0.123,0.228,0.705,0.746,125.144,196713.0,5871533.0
18966,0.871,0.653,-6.234,0.0505,0.623,0.403,0.51,112.995,305941.0,7545261.0
18967,0.586,0.316,-11.81,0.0345,0.972,0.00364,0.367,89.967,184196.0,17421036.0
18968,0.62,0.436,-8.108,0.213,0.554,0.0,0.368,172.854,169705.0,93110684.0
18969,0.719,0.753,-4.891,0.179,0.118,4.21e-06,0.675,174.107,204564.0,665804353.0
18970,0.591,0.785,-7.768,0.161,0.161,0.0,0.785,106.002,217547.0,89466323.0
18971,0.632,0.832,-1.948,0.154,0.048,0.0,0.784,182.184,198933.0,381899373.0
18972,0.86,0.516,-5.518,0.145,0.0616,0.0,0.591,98.005,190406.0,126973188.0
18973,0.618,0.795,-1.8,0.113,0.0655,0.0,0.76,185.901,206279.0,290151116.0
18974,0.764,0.711,-4.017,0.112,0.112,1.75e-06,0.798,91.938,212629.0,68234459.0
18975,0.691,0.773,-3.812,0.0355,0.236,0.0,0.85,92.992,188468.0,217045259.0
18976,0.75,0.619,-5.777,0.212,0.0184,0.0,0.78,172.002,255092.0,153123315.0
18977,0.662,0.834,-5.148,0.0405,0.51,0.0,0.751,154.966,228867.0,37962335.0
18978,0.808,0.688,-6.78,0.106,0.232,0.0,0.351,105.034,258286.0,20161636.0
18979,0.86,0.654,-4.639,0.0472,0.12,1.42e-05,0.183,110.031,200572.0,8469907.0
18980,0.728,0.643,-8.016,0.0436,0.124,0.0,0.334,99.987,187200.0,33552603.0
18981,0.811,0.889,-4.5,0.0617,0.171,0.00035,0.87,94.005,185013.0,46007514.0
18982,0.735,0.752,-5.138,0.0855,0.318,6.89e-06,0.647,92.915,214695.0,29328988.0
18983,0.743,0.893,-3.951,0.0589,0.136,1.62e-05,0.851,94.044,249871.0,9055110.0
18984,0.759,0.918,-4.461,0.0529,0.173,2.26e-06,0.554,126.004,184918.0,3815269.0
18985,0.696,0.799,-4.887,0.171,0.162,0.000133,0.587,196.063,197792.0,44599538.0
18986,0.655,0.702,-4.73,0.101,0.0575,0.0,0.446,193.829,124255.0,2626997.0
18987,0.691,0.671,-6.654,0.072,0.13,0.000166,0.515,87.967,210830.0,30518993.0
18988,0.735,0.783,-6.577,0.0688,0.00416,2.23e-06,0.6,102.003,145301.0,178665371.0
18989,0.881,0.782,-3.657,0.0803,0.06,0.0,0.774,142.119,160162.0,31301217.0
18990,0.886,0.743,-6.797,0.0812,0.0358,0.000198,0.941,131.902,139760.0,121016693.0
18991,0.758,0.701,-6.053,0.162,0.685,6.22e-06,0.626,106.74,211150.0,229411964.0
18992,0.839,0.454,-9.09,0.157,0.359,0.0,0.804,159.987,157500.0,119423321.0
18993,0.853,0.701,-5.908,0.34,0.212,0.0,0.643,155.069,147907.0,70293185.0
18994,0.733,0.622,-7.689,0.14,0.324,0.0,0.729,143.934,169600.0,56392743.0
18995,0.79,0.768,-5.638,0.284,0.148,0.000947,0.691,80.029,131139.0,179851683.0
18996,0.814,0.527,-7.001,0.328,0.179,0.000512,0.54,170.063,153733.0,127593735.0
18997,0.645,0.487,-8.584,0.352,0.121,0.0,0.618,88.893,140319.0,94157687.0
18998,0.71,0.789,-3.874,0.0722,0.0161,2.77e-06,0.717,142.929,131064.0,941157224.0
18999,0.699,0.668,-4.272,0.0336,0.154,3.2e-06,0.314,144.105,148230.0,227543375.0
19000,0.812,0.519,-4.823,0.0385,0.379,0.0,0.554,104.954,165714.0,521425754.0
19001,0.844,0.644,-6.273,0.0479,0.0828,0.0,0.591,122.061,169038.0,515623742.0
19002,0.638,0.717,-4.722,0.0337,0.346,0.0,0.249,100.027,180000.0,662284883.0
19003,0.676,0.67,-6.584,0.0374,0.353,0.0,0.54,113.01,148260.0,270004806.0
19004,0.665,0.692,-5.431,0.112,0.172,0.0,0.68,74.474,158084.0,75314679.0
19005,0.666,0.677,-5.743,0.0326,0.214,0.0,0.178,100.014,178242.0,291540678.0
19006,0.745,0.561,-5.513,0.072,0.465,1.12e-06,0.902,195.918,167553.0,248613540.0
19007,0.651,0.654,-5.481,0.0466,0.385,0.0,0.539,141.975,167019.0,197304986.0
19008,0.603,0.802,-5.089,0.111,0.306,5.06e-05,0.787,130.121,176120.0,73948558.0
19009,0.862,0.696,-4.519,0.0538,0.326,0.00467,0.519,140.018,159360.0,100527441.0
19010,0.854,0.682,-5.212,0.053,0.335,0.000926,0.507,140.019,157714.0,33799266.0
19011,0.682,0.697,-4.276,0.0757,0.188,0.0,0.57,95.012,220280.0,126916900.0
19013,0.782,0.864,-2.918,0.053,0.299,0.0,0.941,156.989,224713.0,92694964.0
19014,0.851,0.712,-6.135,0.154,0.462,1.03e-05,0.891,110.965,205400.0,46941863.0
19015,0.865,0.59,-5.101,0.0451,0.308,0.0,0.858,126.954,217022.0,10478461.0
19016,0.678,0.832,-5.122,0.148,0.287,0.000308,0.887,191.979,145067.0,10755005.0
19017,0.778,0.708,-4.692,0.0612,0.0914,0.0,0.487,98.013,173133.0,23025454.0
19018,0.844,0.53,-9.177,0.146,0.276,9.46e-05,0.746,92.008,349565.0,11677153.0
19019,0.862,0.83,-2.83,0.0537,0.14,0.0,0.835,94.033,368983.0,21170805.0
19020,0.683,0.677,-4.496,0.0469,0.0869,0.0,0.514,156.019,240253.0,171108265.0
19021,0.755,0.634,-5.929,0.298,0.811,0.0,0.834,173.845,154992.0,59186791.0
19022,0.888,0.571,-10.615,0.111,0.287,1.38e-06,0.616,111.968,229000.0,2513529.0
19023,0.884,0.727,-5.063,0.0504,0.301,0.745,0.459,121.022,265527.0,8992562.0
19024,0.84,0.784,-5.549,0.199,0.196,0.0,0.722,94.964,400188.0,19705091.0
19025,0.675,0.814,-2.793,0.0417,0.182,0.0,0.544,147.964,278229.0,48746184.0
19026,0.888,0.613,-4.969,0.187,0.333,1.07e-06,0.57,127.062,178583.0,22061791.0
19027,0.649,0.65,-5.867,0.0623,0.11,0.0,0.399,159.969,180938.0,39933340.0
19028,0.596,0.921,-2.372,0.258,0.153,0.0,0.529,171.96,230293.0,24536831.0
19029,0.713,0.603,-4.896,0.287,0.000759,5.51e-06,0.799,78.027,236667.0,113795407.0
19030,0.561,0.758,-3.87,0.0478,0.000831,3.08e-06,0.178,149.944,215587.0,54633473.0
19031,0.681,0.847,-2.462,0.0869,0.0306,0.0,0.507,167.031,233013.0,109753033.0
19032,0.678,0.678,-4.724,0.0438,0.0461,0.0,0.55,130.05,185034.0,58064541.0
19033,0.741,0.747,-5.459,0.0956,0.263,5.15e-06,0.831,134.039,219107.0,81288036.0
19034,0.648,0.754,-6.266,0.0658,0.548,0.0,0.375,105.034,235192.0,26252470.0
19035,0.527,0.769,-0.419,0.28,0.311,0.0,0.719,156.032,227773.0,43906958.0
19036,0.699,0.555,-5.259,0.195,0.131,0.0,0.374,96.711,158920.0,44434153.0
19037,0.706,0.906,-3.379,0.0932,0.0978,0.0,0.517,92.965,237080.0,8160845.0
19038,0.717,0.577,-5.436,0.0491,0.708,0.00428,0.235,104.927,185520.0,343725507.0
19039,0.765,0.327,-8.029,0.277,0.571,0.0479,0.292,74.931,129600.0,549700066.0
19040,0.532,0.178,-9.754,0.0541,0.614,0.14,0.103,149.879,181467.0,280995309.0
19041,0.825,0.304,-11.597,0.101,0.14,0.000498,0.3,84.927,140973.0,101760663.0
19042,0.688,0.349,-7.182,0.27,0.241,0.685,0.433,169.773,144000.0,104252665.0
19043,0.576,0.794,-6.239,0.0435,0.164,0.00104,0.515,122.001,139680.0,25281806.0
19044,0.563,0.281,-11.991,0.0643,0.91,2.44e-05,0.384,135.305,197107.0,51683250.0
19045,0.74,0.415,-11.429,0.0594,0.288,0.534,0.153,89.997,168000.0,74146542.0
19046,0.561,0.781,-6.588,0.052,0.193,0.0283,0.211,104.956,169067.0,34272427.0
19047,0.612,0.602,-4.908,0.0269,0.118,0.00151,0.0972,80.025,242350.0,9362417.0
19048,0.637,0.299,-11.314,0.0366,0.742,0.0,0.364,83.872,213214.0,85105569.0
19049,0.881,0.661,-7.681,0.0343,0.098,0.0187,0.965,124.023,181306.0,214283293.0
19050,0.757,0.737,-6.728,0.114,0.311,0.0,0.635,98.057,207031.0,255081153.0
19051,0.638,0.676,-5.944,0.22,0.402,1.07e-06,0.688,88.903,145653.0,25753396.0
19052,0.692,0.57,-8.077,0.185,0.666,0.0,0.309,91.917,250454.0,192297113.0
19053,0.71,0.662,-5.947,0.175,0.42,0.0,0.755,130.037,181510.0,172197473.0
19054,0.702,0.652,-5.587,0.318,0.0608,2.21e-06,0.524,178.011,208000.0,64120942.0
19055,0.559,0.157,-10.132,0.0414,0.887,0.0,0.348,130.877,190430.0,92858966.0
19056,0.583,0.677,-10.21,0.439,0.47,0.193,0.495,176.119,226906.0,83359808.0
19057,0.453,0.507,-10.098,0.0519,0.241,0.0107,0.153,134.023,204175.0,48466782.0
19058,0.457,0.834,-4.674,0.0817,0.00252,0.00125,0.201,140.032,204677.0,42191348.0
19059,0.456,0.915,-4.508,0.206,0.000696,9.95e-05,0.403,154.946,210685.0,28615869.0
19060,0.469,0.713,-5.619,0.0461,0.0869,0.000188,0.267,154.994,241499.0,29455642.0
19061,0.419,0.957,-3.413,0.136,0.000774,0.0,0.457,174.094,246774.0,12016014.0
19062,0.312,0.968,-3.316,0.418,0.000305,4.37e-05,0.3,103.005,207854.0,19941488.0
19063,0.562,0.897,-4.79,0.195,0.000251,0.000229,0.283,95.02,195000.0,13728466.0
19064,0.552,0.841,-5.265,0.0402,0.00102,0.00423,0.444,91.964,220495.0,9403006.0
19065,0.467,0.915,-3.892,0.0684,0.000853,6.82e-05,0.51,95.043,246336.0,10781414.0
19066,0.43,0.945,-2.662,0.102,0.0011,5.4e-05,0.276,170.052,229210.0,32604617.0
19067,0.283,0.935,-4.56,0.142,1.59e-05,0.0057,0.419,111.884,209134.0,20216886.0
19068,0.589,0.853,-5.14,0.0581,0.371,0.0,0.792,171.976,209712.0,119888649.0
19069,0.542,0.871,-2.871,0.0456,0.051,0.0,0.557,134.983,164670.0,26421089.0
19070,0.692,0.49,-6.077,0.0464,0.47,0.0,0.255,155.834,225213.0,194990642.0
19071,0.615,0.622,-7.198,0.209,0.328,0.0,0.449,77.28,218861.0,134947855.0
19072,0.536,0.287,-8.553,0.103,0.867,0.0,0.701,78.253,135739.0,67763779.0
19073,0.362,0.42,-7.951,0.0582,0.655,0.0,0.284,77.077,230647.0,167531299.0
19074,0.706,0.478,-6.962,0.154,0.609,0.0,0.33,78.528,153050.0,92889214.0
19075,0.618,0.499,-5.368,0.0952,0.0437,0.0,0.445,171.924,298605.0,44370990.0
19076,0.544,0.612,-6.401,0.0384,0.258,0.0,0.423,84.942,186147.0,8673996.0
19077,0.661,0.75,-2.694,0.0693,0.0571,1.03e-06,0.668,93.051,163751.0,16185040.0
19078,0.607,0.767,-6.069,0.0474,0.118,0.0,0.662,123.998,148629.0,149174546.0
19079,0.671,0.791,-7.352,0.215,0.0454,0.0185,0.383,138.032,149565.0,11471926.0
19080,0.662,0.798,-6.859,0.0668,0.0236,0.00272,0.518,122.964,144116.0,6047109.0
19081,0.776,0.824,-5.117,0.039,0.0871,0.0538,0.771,125.027,127500.0,15206349.0
19082,0.737,0.849,-6.071,0.035,0.0201,7.21e-05,0.675,115.993,124655.0,22303596.0
19083,0.636,0.518,-7.626,0.0295,0.841,0.000442,0.639,124.014,141331.0,795561.0
19084,0.387,0.827,-3.544,0.0471,0.0621,0.012,0.135,125.001,244930.0,2273443.0
19085,0.868,0.753,-6.246,0.0429,0.317,0.000495,0.855,116.039,134600.0,44816547.0
19086,0.728,0.838,-7.067,0.0511,0.00923,0.000531,0.577,123.07,145409.0,2973664.0
19087,0.718,0.866,-5.55,0.0403,0.0048,5.64e-05,0.646,126.001,136190.0,4523450.0
19096,0.624,0.596,-9.288,0.0308,0.107,0.0,0.75,113.204,312234.0,36315940.0
19097,0.491,0.314,-8.58,0.0301,0.776,4.76e-06,0.295,126.921,318814.0,212018415.0
19098,0.311,0.342,-8.889,0.032,0.432,1.93e-06,0.274,177.158,288189.0,89696296.0
19099,0.475,0.424,-8.39,0.0295,0.582,0.0,0.224,140.903,313952.0,92248414.0
19100,0.447,0.16,-10.896,0.0372,0.913,0.0,0.205,118.313,310709.0,125047426.0
19101,0.427,0.301,-7.845,0.0308,0.673,0.0,0.163,117.241,273363.0,20862519.0
19102,0.669,0.42,-8.464,0.0253,0.506,0.0,0.523,95.049,227370.0,135481868.0
19103,0.572,0.522,-9.095,0.0367,0.113,4.91e-05,0.498,74.05,217197.0,175470524.0
19104,0.558,0.458,-10.711,0.0485,0.7,2.11e-05,0.342,86.877,209783.0,105973533.0
19105,0.386,0.657,-5.125,0.0316,0.292,1.05e-05,0.401,179.998,171527.0,47244667.0
19106,0.673,0.326,-7.481,0.0348,0.696,3.73e-06,0.672,133.309,189408.0,262177241.0
19107,0.625,0.554,-5.531,0.0618,0.417,0.0,0.846,111.911,213254.0,229788191.0
19108,0.612,0.44,-5.894,0.034,0.762,2.56e-06,0.683,133.872,176459.0,52174954.0
19109,0.434,0.207,-11.805,0.035,0.877,8.01e-05,0.435,181.204,150413.0,68150032.0
19110,0.724,0.357,-8.197,0.0715,0.432,0.0,0.69,141.159,228545.0,117686642.0
19111,0.518,0.409,-8.781,0.0492,0.444,0.0,0.764,72.338,153548.0,28161758.0
19112,0.552,0.263,-6.827,0.0454,0.737,0.0,0.858,130.698,225541.0,107329382.0
19113,0.793,0.509,-7.801,0.0553,0.462,0.000205,0.946,157.387,189432.0,19612059.0
19114,0.672,0.406,-8.361,0.0382,0.671,0.000258,0.909,155.722,173664.0,32592555.0
19115,0.794,0.807,-4.61,0.0397,0.324,4.88e-05,0.787,117.893,235427.0,5601532.0
19116,0.778,0.632,-5.6,0.0493,0.274,0.0,0.498,122.104,218289.0,196761853.0
19117,0.621,0.782,-5.548,0.044,0.0125,0.033,0.55,128.033,198938.0,991461139.0
19118,0.535,0.874,-2.248,0.137,0.371,0.0,0.323,140.006,227562.0,81938889.0
19119,0.657,0.821,-3.06,0.32,0.459,0.0,0.752,96.561,160000.0,309525677.0
19120,0.82,0.752,-7.635,0.0648,0.0584,0.00417,0.423,127.999,187500.0,193505330.0
19121,0.783,0.524,-6.455,0.0554,0.241,0.0,0.839,117.496,164896.0,175296858.0
19122,0.657,0.702,-7.667,0.0482,0.0723,0.0,0.75,145.022,211394.0,78225518.0
